Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Total_Work_Experience,Years_At_Company,Years_In_Current_Role,Monthly_Salary,Salary_Hike_Percent,Job_Level,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Relationship_With_Manager,Training_Hours_Last_Year,Performance_Rating,Distance_From_Home,Promotion_Last_5_Years,Absenteeism_Rate,Company_Stock_Option,Attrition
E19882,25,Male,Finance,Financial Analyst,Diploma,Married,1.3,1.3,0.7,55663,23,Level 5,No,2,0.37,0.16,1,27,1,16,No,9.08,Yes,1
E19883,46,Female,Marketing,Brand Manager,PhD,Divorced,11.5,6.6,1.3,28880,8,Level 3,Yes,3,0.33,0.82,5,41,4,34,No,9.94,Yes,1
E19884,44,Male,Human Resources,Recruiter,Master,Divorced,21.8,12.7,9.1,31843,21,Level 5,Yes,2,0.31,0.55,5,47,1,22,Yes,7.03,Yes,0
E19885,29,Female,IT,DevOps Engineer,High School,Married,5,0.1,0.1,27222,24,Level 4,Yes,1,0.62,0.22,3,54,2,28,No,3.95,Yes,1
E19886,27,Female,Sales,Account Manager,Bachelor,Married,2.1,0.2,0.1,102099,11,Level 3,Yes,3,0.15,0.31,2,57,3,4,Yes,0.64,No,1
E19887,36,Female,Human Resources,Recruiter,High School,Married,4,3,1.3,87652,7,Level 4,No,3,0.21,0.71,4,53,1,6,Yes,7.2,No,0
E19888,50,Female,Research,Data Scientist,Bachelor,Married,20.9,7,0.7,18057,19,Level 2,No,1,0.82,0.33,1,25,3,20,No,6.47,No,0
E19889,39,Female,Human Resources,Recruiter,Master,Divorced,5.4,4,1.9,106188,9,Level 4,Yes,2,0.66,0.76,3,47,3,27,No,6.08,Yes,0
E19890,43,Male,Human Resources,HR Executive,PhD,Divorced,2.3,1.4,0.6,67889,20,Level 5,Yes,4,0.42,0.36,5,54,3,31,Yes,4.23,Yes,1
E19891,36,Male,Marketing,SEO Analyst,High School,Married,11.3,8.8,7.3,19626,19,Level 4,Yes,3,0.92,0.58,1,30,4,4,No,6.5,No,0
E19892,53,Male,Human Resources,HR Executive,Master,Married,24,5.7,3,115028,19,Level 5,No,3,0.98,0.94,3,22,3,14,Yes,8.91,Yes,0
E19893,56,Male,Finance,Finance Manager,Bachelor,Married,26.2,2.4,0.8,119032,13,Level 4,Yes,3,0.62,0.39,5,50,1,6,No,8.51,No,0
E19894,56,Male,Research,Data Scientist,Bachelor,Divorced,13.2,8.9,3.1,79207,8,Level 3,Yes,4,0.21,0.54,4,50,2,23,Yes,4.3,No,0
E19895,42,Female,Finance,Accountant,High School,Single,1.5,0.5,0.3,18900,7,Level 3,No,1,0.22,0.57,4,45,5,28,No,7.99,Yes,1
E19896,50,Female,Operations,Operations Executive,Master,Divorced,20.6,2.1,0.4,73862,8,Level 3,No,3,0.33,0.11,4,29,2,17,No,2.32,No,0
E19897,41,Male,Sales,Sales Executive,PhD,Single,14.3,10.3,5.8,54565,14,Level 3,No,1,0.56,0.43,1,52,5,22,Yes,7.3,Yes,0
E19898,37,Female,Sales,Sales Representative,Diploma,Married,4.6,1.8,1.3,36715,21,Level 2,No,2,0.3,0.93,4,14,4,10,No,1.75,Yes,0
E19899,32,Female,Finance,Accountant,PhD,Divorced,2,0.6,0.1,108709,14,Level 5,Yes,4,0.49,0.12,1,41,4,26,Yes,4.66,Yes,1
E19900,24,Female,Finance,Financial Analyst,Master,Married,2.2,0.6,0.3,19408,10,Level 2,No,4,0.22,0.4,1,27,1,29,No,0.78,No,1
E19901,58,Female,IT,System Administrator,PhD,Married,3.1,1.3,1,109595,6,Level 2,Yes,3,0.16,0.85,2,24,3,19,No,5.25,Yes,1
E19902,55,Male,Marketing,Marketing Specialist,Diploma,Single,21.7,4.2,2,119252,9,Level 3,No,1,0.47,0.75,5,52,5,33,Yes,3.18,Yes,0
E19903,45,Female,Operations,Operations Executive,Master,Divorced,20.1,2.4,0.7,44132,16,Level 2,Yes,4,0.23,0.51,2,58,4,2,No,2.28,Yes,0
E19904,49,Male,Research,Research Associate,Master,Married,23.4,7.3,2.4,57622,19,Level 1,Yes,4,0.47,0.3,5,36,1,5,No,1.47,No,0
E19905,27,Male,IT,Data Engineer,Master,Divorced,3.3,0.7,0.6,115274,9,Level 3,Yes,4,0.12,0.11,1,17,4,18,No,4.21,No,1
E19906,58,Female,Operations,Operations Manager,Bachelor,Divorced,2.5,1.7,0.5,62638,15,Level 3,Yes,3,0.24,0.46,4,53,3,26,No,3.8,No,1
E19907,57,Female,Finance,Accountant,Diploma,Single,31.3,14.2,8.4,45328,12,Level 1,No,3,0.41,0.56,1,45,4,30,Yes,7.05,No,0
E19908,38,Female,Human Resources,HR Manager,Bachelor,Divorced,15.4,11.5,8.7,58508,7,Level 4,No,1,0.68,0.35,2,30,1,3,No,4.4,No,0
E19909,26,Male,Human Resources,HR Manager,Master,Divorced,3.6,1,0.3,44155,18,Level 5,Yes,3,0.77,0.78,2,19,3,7,Yes,3.07,No,0
E19910,47,Male,Human Resources,Recruiter,Bachelor,Single,15.5,3.8,2.2,74884,20,Level 4,No,4,0.26,0.17,2,56,5,37,No,9.04,Yes,0
E19911,35,Male,Sales,Sales Executive,Bachelor,Single,2.4,0.1,0.1,66104,16,Level 2,Yes,3,0.88,0.49,1,30,3,22,Yes,3.91,Yes,0
E19912,48,Female,IT,System Administrator,PhD,Single,26,9.7,5,43853,14,Level 3,Yes,2,0.59,0.29,1,37,2,17,No,5.69,Yes,0
E19913,57,Female,Marketing,Marketing Specialist,Diploma,Single,31,5.5,1,72841,9,Level 5,No,4,0.89,0.46,2,14,5,16,Yes,1.6,No,0
E19914,35,Female,IT,System Administrator,High School,Single,5.7,5,4.8,94261,7,Level 2,No,3,0.7,0.84,1,43,2,9,Yes,2.22,No,0
E19915,40,Male,Research,Research Associate,Master,Married,18.9,8.7,7.2,60022,6,Level 1,Yes,1,0.47,0.13,3,52,4,20,No,8.97,No,0
E19916,26,Female,Human Resources,Recruiter,High School,Single,3.9,1.4,0.2,90320,18,Level 1,Yes,2,0.25,0.94,2,40,3,36,No,5.86,Yes,1
E19917,43,Male,Sales,Account Manager,PhD,Divorced,19.6,4.6,1.8,93578,19,Level 3,Yes,4,0.25,0.29,4,17,1,5,No,2.92,Yes,1
E19918,53,Female,IT,Data Engineer,PhD,Divorced,23.5,11.7,2,33117,15,Level 5,No,4,0.83,0.71,5,8,5,16,No,3.36,No,0
E19919,43,Male,Human Resources,Recruiter,Diploma,Single,6.1,2.4,2,36073,15,Level 5,Yes,3,0.75,0.75,5,20,2,11,Yes,1,Yes,0
E19920,52,Female,Human Resources,HR Manager,Bachelor,Single,20,4.2,1.4,41011,5,Level 5,No,2,0.66,0.77,2,25,4,14,No,6.16,No,0
E19921,50,Male,IT,DevOps Engineer,Master,Divorced,12.9,8.6,5.2,95184,12,Level 3,Yes,3,0.76,0.57,2,42,1,5,Yes,7.03,Yes,0
E19922,33,Female,Human Resources,Recruiter,PhD,Single,10.4,2.7,1.9,82292,7,Level 2,No,2,0.65,0.47,1,17,2,13,Yes,9.16,Yes,0
E19923,57,Female,Research,Research Analyst,Master,Single,0.7,0.5,0.5,18157,17,Level 3,No,4,0.15,0.67,5,13,2,22,Yes,3.93,Yes,1
E19924,55,Male,Operations,Supply Chain Analyst,Master,Single,20.9,13.1,5.4,68345,15,Level 1,Yes,4,0.38,0.8,2,17,5,11,Yes,9.5,No,0
E19925,50,Female,Sales,Account Manager,Master,Married,7.2,2.8,2.7,67086,16,Level 1,Yes,2,0.6,0.57,2,13,3,25,Yes,8.12,No,0
E19926,33,Female,Research,Research Associate,Diploma,Married,4.8,0.6,0.2,34873,12,Level 4,No,3,0.52,0.53,1,53,3,20,Yes,5.21,Yes,0
E19927,25,Male,Operations,Operations Manager,PhD,Single,2.2,0.6,0.5,76915,23,Level 4,Yes,2,0.21,0.69,1,15,4,9,Yes,7.86,No,1
E19928,22,Male,Research,Research Associate,Bachelor,Divorced,0.7,0.5,0.3,116463,8,Level 4,Yes,1,0.78,0.68,5,30,1,28,Yes,7.61,No,0
E19929,28,Male,Human Resources,Recruiter,PhD,Married,5,0.5,0.4,82311,14,Level 4,Yes,2,0.63,0.99,1,58,2,10,No,1.71,Yes,0
E19930,47,Female,Human Resources,HR Manager,Bachelor,Single,1.1,0.9,0.1,51545,5,Level 5,Yes,2,0.98,0.38,3,59,3,35,No,3.83,No,1
E19931,34,Male,IT,Data Engineer,Bachelor,Divorced,7.4,2.1,2,106708,23,Level 1,Yes,4,0.55,0.55,1,55,1,19,No,7.67,Yes,0
E19932,22,Female,Human Resources,Recruiter,Bachelor,Divorced,0.6,0.1,0.1,71259,10,Level 2,No,2,0.63,0.1,1,45,4,9,No,5.48,No,0
E19933,31,Male,Human Resources,HR Executive,Bachelor,Divorced,0.9,0.4,0.4,45210,24,Level 4,No,4,0.97,0.4,5,22,3,35,Yes,4.18,Yes,0
E19934,42,Female,Human Resources,HR Executive,Diploma,Single,20.3,1.1,0.3,18903,17,Level 3,No,4,0.99,0.23,1,45,5,15,Yes,9.54,Yes,1
E19935,22,Female,Operations,Supply Chain Analyst,High School,Single,1,0.7,0.5,109763,20,Level 5,No,3,0.35,0.28,3,58,2,20,Yes,1.15,Yes,1
E19936,55,Male,IT,Software Engineer,Bachelor,Divorced,20.2,3.9,3.5,42527,20,Level 2,No,1,0.38,0.35,2,35,3,1,Yes,6.51,No,0
E19937,27,Male,IT,System Administrator,PhD,Divorced,3,1.7,0.2,107419,6,Level 4,No,2,0.23,0.72,2,42,5,39,No,3.19,No,0
E19938,25,Female,Research,Research Analyst,PhD,Divorced,3.9,2.1,1.9,30986,8,Level 5,Yes,4,0.62,0.73,4,45,2,7,No,9.4,Yes,0
E19939,33,Male,Human Resources,Recruiter,Diploma,Married,7.2,3.1,2.8,22353,6,Level 1,Yes,2,0.2,0.49,5,24,3,28,Yes,1.66,No,1
E19940,51,Female,Research,Research Analyst,Master,Single,9.6,0.7,0.5,20916,19,Level 3,Yes,4,0.34,0.5,4,5,5,37,Yes,6.25,Yes,1
E19941,24,Male,Research,Research Associate,Diploma,Single,1.4,0.6,0.2,72086,10,Level 4,No,4,0.45,0.67,2,26,5,1,Yes,9.87,Yes,0
E19942,42,Female,Marketing,Marketing Specialist,High School,Divorced,1.2,0.2,0.1,66923,21,Level 4,Yes,4,0.23,0.42,3,21,2,20,No,5.5,No,1
E19943,35,Male,IT,Software Engineer,Bachelor,Divorced,1.1,0.7,0.5,69793,17,Level 3,No,1,0.3,0.28,3,26,3,28,Yes,3.35,Yes,1
E19944,56,Female,Research,Research Analyst,Diploma,Single,22.9,13.1,5.7,45287,14,Level 3,No,2,0.53,0.22,5,20,5,7,Yes,1.94,Yes,0
E19945,38,Male,Marketing,Marketing Specialist,Bachelor,Divorced,6.9,3,0.4,64036,11,Level 5,Yes,1,0.93,0.23,3,19,3,10,No,8.67,No,0
E19946,53,Female,Research,Research Analyst,Bachelor,Married,11.1,8.5,4.1,60677,18,Level 5,Yes,2,0.31,0.41,1,12,4,7,No,4.44,No,0
E19947,33,Male,Research,Research Analyst,Bachelor,Divorced,5.9,0.8,0.2,80422,10,Level 3,Yes,1,0.82,0.69,4,59,1,27,Yes,2.62,Yes,0
E19948,43,Female,Research,Research Associate,Bachelor,Single,2.2,0.6,0.4,51561,22,Level 1,Yes,3,0.61,0.77,5,39,2,10,No,1.01,Yes,0
E19949,57,Male,Sales,Account Manager,High School,Divorced,26.8,3.6,0.8,83576,15,Level 4,Yes,3,0.16,0.55,3,10,4,1,Yes,2.44,No,0
E19950,51,Female,Operations,Operations Executive,Bachelor,Divorced,17.2,1.9,0.2,80942,21,Level 2,No,4,0.13,0.89,4,58,3,33,Yes,2.49,No,0
E19951,34,Female,IT,System Administrator,High School,Single,4.1,3.4,1.3,24833,6,Level 2,Yes,3,0.29,0.66,5,37,5,15,Yes,5.24,No,1
E19952,44,Female,Operations,Operations Manager,Master,Divorced,9,3.1,0.2,89663,18,Level 1,No,3,0.87,0.89,2,39,5,20,Yes,4.39,No,0
E19953,32,Female,Finance,Accountant,Diploma,Single,9.9,5.9,2.9,101606,21,Level 2,No,1,0.41,0.39,4,32,2,25,Yes,6.73,No,0
E19954,39,Male,Research,Data Scientist,Bachelor,Single,5.7,2,0.2,83572,20,Level 5,Yes,4,0.33,0.51,5,5,3,15,Yes,7.6,No,0
E19955,58,Male,Finance,Finance Manager,High School,Single,25.3,1.6,0.1,26090,5,Level 4,No,4,0.77,0.84,1,22,2,36,Yes,4.08,Yes,0
E19956,37,Female,Human Resources,Recruiter,PhD,Single,6,4.9,0.8,24435,16,Level 5,Yes,3,0.46,0.24,2,13,3,25,Yes,6.29,No,1
E19957,29,Male,IT,System Administrator,High School,Single,7.1,6.1,3.2,113482,22,Level 2,No,1,0.36,0.5,5,38,5,11,Yes,3.96,No,0
E19958,52,Male,Marketing,Brand Manager,PhD,Divorced,3.8,0.3,0.3,36270,16,Level 4,Yes,3,0.57,0.93,1,48,1,23,No,4.15,No,0
E19959,29,Female,Human Resources,HR Manager,Diploma,Divorced,1.2,0.7,0.6,43498,21,Level 2,No,4,0.68,0.6,5,9,1,3,Yes,9.26,No,0
E19960,31,Female,Human Resources,HR Executive,High School,Single,0.6,0.4,0.1,102942,10,Level 3,Yes,1,0.54,0.37,1,22,4,25,Yes,2.1,No,1
E19961,29,Female,Human Resources,HR Manager,High School,Married,7.2,5.6,3.9,51656,6,Level 4,Yes,2,0.36,0.51,3,29,5,22,No,2.95,Yes,0
E19962,34,Female,Marketing,Marketing Specialist,Bachelor,Divorced,9.7,9.1,7,57005,15,Level 5,No,4,0.84,0.46,5,35,5,2,Yes,0.67,Yes,0
E19963,26,Male,Research,Research Associate,Master,Divorced,2.1,0.3,0.1,71168,22,Level 5,No,4,0.69,0.61,5,19,2,22,No,6.07,Yes,0
E19964,54,Male,Marketing,Marketing Specialist,PhD,Single,6,4,2.5,60736,11,Level 3,No,1,0.68,0.73,5,40,1,32,Yes,6.77,Yes,0
E19965,39,Female,IT,Software Engineer,PhD,Single,2.5,1.5,0.7,46872,8,Level 1,No,1,0.91,0.2,2,29,1,39,Yes,3.91,Yes,0
E19966,46,Male,Sales,Sales Executive,Bachelor,Divorced,8.9,0.3,0.3,72442,20,Level 2,Yes,1,0.54,0.16,1,34,1,19,Yes,4.28,No,1
E19967,25,Male,Human Resources,Recruiter,Diploma,Divorced,3.2,2.7,1.8,23010,11,Level 5,No,1,0.2,0.81,2,39,4,13,No,5.21,Yes,0
E19968,56,Female,Sales,Sales Executive,High School,Married,32.7,1,0.9,56573,6,Level 1,Yes,4,0.87,0.61,1,11,2,10,No,3.08,Yes,0
E19969,57,Female,Finance,Financial Analyst,Diploma,Married,26.2,2.1,0.6,59708,22,Level 2,No,2,0.23,0.52,5,22,1,11,No,6.85,No,0
E19970,25,Male,Sales,Sales Executive,Diploma,Married,2.5,1.7,1.6,33496,6,Level 1,No,1,0.89,0.78,1,50,1,33,Yes,3.39,No,0
E19971,33,Female,Operations,Operations Manager,Bachelor,Single,5,2.2,1.8,100517,15,Level 4,No,2,0.87,0.67,3,49,1,27,No,8.14,No,0
E19972,48,Male,Research,Data Scientist,Master,Married,3.8,0.8,0.7,67177,17,Level 3,Yes,2,0.88,0.62,5,48,5,14,No,1.64,No,0
E19973,51,Male,IT,Software Engineer,Diploma,Married,6.2,2.2,0.2,86681,20,Level 1,Yes,4,0.35,1,4,48,5,16,No,7.96,Yes,0
E19974,43,Male,Research,Data Scientist,Diploma,Divorced,5.6,3.1,0.4,48104,14,Level 3,Yes,1,0.13,0.42,1,48,4,20,No,2.96,No,0
E19975,24,Male,Sales,Account Manager,High School,Single,0.6,0.3,0.3,82530,14,Level 5,No,2,0.18,0.21,2,38,1,21,Yes,0.17,No,1
E19976,39,Male,Sales,Sales Representative,PhD,Single,5.7,4.5,3,30906,14,Level 5,Yes,1,0.71,0.64,4,20,3,11,Yes,7.9,No,0
E19977,36,Male,Research,Research Associate,Master,Divorced,2.3,0.7,0.2,45622,16,Level 1,No,1,0.45,0.73,5,56,4,14,No,9.51,No,0
E19978,23,Female,Human Resources,Recruiter,PhD,Single,0.5,0.1,0.1,67000,22,Level 3,Yes,4,0.85,0.57,4,38,1,15,Yes,2.18,No,0
E19979,41,Female,IT,Software Engineer,Diploma,Divorced,0.9,0.1,0.1,64764,16,Level 2,Yes,1,0.32,0.47,1,26,5,32,No,1.64,Yes,1
E19980,40,Male,Finance,Finance Manager,High School,Married,4.3,1.5,0.8,37013,20,Level 3,Yes,2,0.87,0.16,5,41,2,4,No,2.03,Yes,1
E19981,41,Male,Sales,Account Manager,Master,Single,7.9,1.5,1,75854,11,Level 1,No,4,0.98,0.63,3,44,1,31,Yes,2.46,No,0
E19982,26,Male,Finance,Finance Manager,PhD,Single,2.9,2.5,1.6,77327,8,Level 4,No,3,1,0.63,4,48,3,35,No,1.94,Yes,0
E19983,48,Female,Operations,Supply Chain Analyst,High School,Divorced,2.6,0.2,0.1,39774,8,Level 1,No,3,0.35,0.41,2,52,4,8,No,2.54,Yes,0
E19984,30,Male,IT,Data Engineer,Master,Married,3.2,2.9,1.7,28378,17,Level 4,Yes,1,0.88,0.92,4,23,4,1,Yes,1.1,Yes,0
E19985,30,Female,Marketing,SEO Analyst,PhD,Single,4.2,0.3,0.2,90285,7,Level 4,No,3,0.86,0.92,4,50,2,34,No,9.01,Yes,0
E19986,46,Male,Human Resources,HR Manager,Master,Married,5.9,5.5,4.2,33799,24,Level 1,Yes,1,0.51,0.58,1,26,5,10,No,1.08,Yes,0
E19987,43,Male,Operations,Supply Chain Analyst,PhD,Married,4.4,0.4,0.4,77609,14,Level 3,No,3,0.64,0.68,4,13,3,29,No,2.7,Yes,0
E19988,30,Female,Human Resources,HR Manager,Bachelor,Married,1.7,0.2,0.1,18778,22,Level 4,No,4,0.23,0.34,1,46,3,6,No,6.3,No,1
E19989,22,Female,Marketing,SEO Analyst,Bachelor,Divorced,0.9,0.4,0.2,69922,9,Level 2,Yes,1,0.39,0.14,4,47,5,31,No,6.89,No,1
E19990,44,Male,Sales,Sales Representative,Bachelor,Single,5.2,2.6,0.8,65316,19,Level 4,No,3,0.68,0.14,4,41,5,31,Yes,1.06,No,0
E19991,59,Male,Sales,Sales Representative,Master,Single,2.7,2.6,0.7,95669,19,Level 1,No,2,0.5,0.19,1,17,4,39,Yes,0.77,Yes,0
E19992,54,Female,IT,Software Engineer,Master,Single,29.8,11.1,3.1,32614,10,Level 1,Yes,1,0.89,0.81,1,40,3,6,No,0.61,Yes,0
E19993,55,Male,Marketing,SEO Analyst,Bachelor,Divorced,22.6,6.7,3.9,66550,9,Level 2,Yes,3,0.36,0.2,1,54,2,10,No,4.02,No,1
E19994,46,Female,Finance,Financial Analyst,Master,Single,10.5,5.6,4.7,83770,10,Level 2,No,2,0.24,0.65,1,21,2,2,Yes,8.13,No,0
E19995,34,Female,Research,Research Associate,Diploma,Divorced,5.7,0.6,0.1,98446,16,Level 1,Yes,3,1,0.65,1,19,1,29,Yes,0.34,No,0
E19996,51,Female,Finance,Financial Analyst,Master,Married,11.1,10.9,2.2,87401,10,Level 5,Yes,3,0.84,0.42,3,22,3,26,Yes,2.53,Yes,0
E19997,42,Male,IT,Software Engineer,Diploma,Divorced,14.3,2,1.5,42181,7,Level 4,No,1,0.57,0.76,1,51,5,37,Yes,2.57,No,0
E19998,34,Male,IT,DevOps Engineer,Bachelor,Married,10,9.6,1.5,107910,11,Level 2,No,4,0.78,0.78,3,47,5,35,Yes,7.81,No,0
E19999,44,Male,IT,Software Engineer,PhD,Divorced,18.9,10.6,9.4,88890,13,Level 4,No,4,0.58,0.93,4,16,2,7,No,1.55,Yes,0
E20000,49,Female,Finance,Financial Analyst,PhD,Single,11.8,9.7,2.5,80032,19,Level 1,Yes,1,0.78,0.64,1,20,2,11,No,9.02,Yes,0
E20001,35,Male,Human Resources,Recruiter,Master,Single,2.8,1.2,1.1,35010,5,Level 1,Yes,2,0.39,0.15,1,27,3,13,Yes,6.21,Yes,1
E20002,57,Female,Sales,Sales Representative,Diploma,Married,19,2.3,2,23811,24,Level 2,No,1,0.1,0.7,3,23,1,39,No,3.86,Yes,0
E20003,31,Male,IT,Data Engineer,High School,Married,0.7,0.4,0.3,87916,21,Level 5,No,2,0.85,0.67,5,49,5,16,No,5.64,No,0
E20004,50,Female,Sales,Sales Representative,Master,Single,1.8,1.6,1.4,95117,13,Level 5,Yes,4,0.8,0.29,3,58,3,31,Yes,7.17,Yes,1
E20005,38,Female,Marketing,Marketing Specialist,Diploma,Single,5.5,3.4,2.6,56008,14,Level 3,Yes,3,1,0.83,4,58,3,9,No,1.87,Yes,0
E20006,59,Male,Sales,Account Manager,Diploma,Married,16.3,3.5,3.3,103181,7,Level 3,No,1,0.41,0.47,1,49,3,8,No,3.12,Yes,0
E20007,31,Female,Finance,Financial Analyst,PhD,Divorced,3.9,2.3,1.3,65881,12,Level 4,Yes,2,0.67,0.76,4,11,1,31,Yes,7.32,No,0
E20008,41,Male,Research,Data Scientist,Diploma,Single,8,3.3,3,27803,11,Level 3,No,2,0.45,0.73,2,33,5,19,Yes,8.99,Yes,0
E20009,52,Female,Operations,Operations Manager,High School,Single,18.6,7,2.3,108751,20,Level 2,No,4,0.81,0.2,3,41,1,5,No,0.15,No,0
E20010,42,Female,Marketing,Marketing Specialist,PhD,Married,2.3,1.3,0.8,69319,12,Level 5,Yes,3,0.51,0.57,1,7,5,23,No,2.69,Yes,0
E20011,29,Female,IT,DevOps Engineer,Master,Divorced,6.6,3,2.6,46321,20,Level 5,No,4,0.33,0.31,4,7,2,17,No,7.26,No,0
E20012,44,Female,Finance,Accountant,Diploma,Divorced,21.7,14.2,1.3,31184,9,Level 3,Yes,3,0.93,0.65,3,8,2,13,No,1.51,Yes,0
E20013,51,Male,Operations,Supply Chain Analyst,Master,Married,24.8,1.1,0.5,41010,16,Level 4,Yes,2,0.52,0.53,2,10,3,21,Yes,4.41,Yes,0
E20014,44,Male,Finance,Financial Analyst,High School,Married,10.2,3.9,2.7,93246,9,Level 4,Yes,4,0.87,0.31,5,59,4,32,Yes,7.58,Yes,0
E20015,40,Female,Marketing,SEO Analyst,PhD,Married,15.8,5.6,3.6,22974,20,Level 5,No,2,0.21,0.1,4,35,2,2,No,4.94,No,1
E20016,42,Male,Finance,Financial Analyst,Master,Married,14.8,2.1,0.8,112786,6,Level 4,No,4,0.21,0.13,5,29,1,23,No,0.02,No,0
E20017,55,Male,Finance,Finance Manager,Master,Single,29.8,3.1,0.2,42731,5,Level 5,No,4,0.16,0.44,3,6,2,15,No,0.76,No,0
E20018,41,Male,Finance,Finance Manager,PhD,Married,12.9,5.9,4.9,35564,15,Level 2,No,4,0.48,0.17,1,16,5,15,No,3.14,Yes,0
E20019,33,Female,Research,Data Scientist,Diploma,Married,11.2,4.3,1,79001,8,Level 4,No,4,0.99,0.62,4,43,2,39,Yes,7.33,No,0
E20020,35,Male,Human Resources,HR Manager,Master,Married,2.8,1,0.3,92222,14,Level 3,Yes,4,0.42,0.6,3,26,4,17,Yes,1.41,Yes,0
E20021,26,Female,Finance,Accountant,Diploma,Single,2.4,1.9,1,79969,18,Level 2,No,4,0.49,0.77,3,53,1,36,Yes,1.14,No,0
E20022,51,Female,Finance,Finance Manager,Bachelor,Divorced,24.8,13.7,5.4,55380,19,Level 4,No,4,0.59,0.88,4,16,2,3,No,5.73,No,0
E20023,45,Female,Research,Research Analyst,High School,Married,14.4,11.7,4.9,41434,24,Level 5,Yes,3,0.22,0.21,1,28,2,7,Yes,4.24,No,1
E20024,24,Female,Marketing,Marketing Specialist,Bachelor,Single,1.2,0.5,0.3,31987,22,Level 5,No,3,1,0.35,3,7,1,3,Yes,7.61,No,0
E20025,27,Female,Sales,Account Manager,High School,Married,0.6,0.3,0.1,117056,12,Level 5,Yes,4,0.87,0.73,1,19,3,2,No,7.68,No,0
E20026,58,Female,Marketing,SEO Analyst,High School,Married,16.1,5.8,5.3,45939,20,Level 5,Yes,4,0.3,0.36,2,20,2,18,Yes,5.23,Yes,1
E20027,41,Female,Human Resources,HR Executive,Bachelor,Married,0.6,0.1,0.1,104984,5,Level 2,Yes,2,0.59,0.35,2,9,1,17,Yes,7.44,No,1
E20028,59,Male,Sales,Sales Representative,Diploma,Married,1.6,0.5,0.2,26839,11,Level 2,No,1,0.15,0.45,2,52,2,1,No,6.88,Yes,1
E20029,29,Female,Marketing,Brand Manager,Master,Married,5.2,0.3,0.2,93425,20,Level 4,Yes,3,0.23,0.82,4,38,3,32,No,6.84,No,1
E20030,59,Male,Marketing,SEO Analyst,Diploma,Married,32.4,7,3,30613,20,Level 3,Yes,2,0.84,0.19,2,33,4,35,Yes,8.07,No,0
E20031,51,Female,Sales,Sales Executive,Bachelor,Married,29.8,12.8,9.8,66619,10,Level 2,Yes,3,0.55,0.36,5,19,5,11,Yes,1.41,Yes,0
E20032,27,Female,IT,DevOps Engineer,High School,Married,5.8,1.2,0.8,58700,11,Level 2,No,4,0.11,0.17,3,34,3,39,Yes,0.12,Yes,1
E20033,26,Male,Operations,Operations Manager,Diploma,Divorced,1.9,1.2,0.7,75972,17,Level 2,Yes,3,0.67,0.29,4,8,3,39,No,4.93,No,1
E20034,57,Female,IT,DevOps Engineer,Master,Single,30.5,7.2,4.3,32433,14,Level 5,Yes,1,0.58,0.23,1,50,2,29,Yes,9.62,No,0
E20035,46,Male,Operations,Supply Chain Analyst,Diploma,Married,17.2,9.8,6.3,116385,20,Level 5,Yes,4,0.67,0.9,5,12,1,25,Yes,8.64,No,0
E20036,59,Male,Sales,Account Manager,Master,Single,37.4,14.4,8,69386,22,Level 1,No,4,0.46,0.75,1,43,3,7,Yes,9.13,No,0
E20037,39,Female,Human Resources,Recruiter,High School,Married,3.6,2.8,0.1,106921,16,Level 4,No,1,0.47,0.49,4,8,3,3,Yes,0.7,No,0
E20038,59,Female,Research,Data Scientist,Master,Divorced,9.5,6.3,4,70174,9,Level 1,Yes,4,0.76,0.39,2,40,5,17,Yes,0.3,Yes,0
E20039,52,Male,Sales,Sales Representative,Diploma,Single,15.6,0.3,0.2,38030,7,Level 5,No,2,0.45,0.22,5,48,5,14,Yes,1.7,Yes,0
E20040,27,Male,Operations,Operations Manager,PhD,Divorced,2.8,2,0.1,47772,15,Level 5,Yes,1,0.15,0.43,1,31,2,7,Yes,7.32,No,0
E20041,53,Female,Marketing,Brand Manager,High School,Divorced,8.1,4.7,4.5,63989,8,Level 5,Yes,1,0.85,0.11,4,9,4,39,No,9.89,No,0
E20042,38,Female,Operations,Operations Executive,High School,Divorced,6.6,2.5,0.4,50947,6,Level 3,Yes,1,0.17,0.19,3,24,3,2,Yes,2.95,Yes,1
E20043,39,Female,Finance,Finance Manager,Diploma,Divorced,0.8,0.7,0.6,57265,6,Level 3,Yes,4,0.94,0.28,1,8,1,11,No,8.11,Yes,1
E20044,28,Female,Sales,Account Manager,Master,Divorced,4.2,2.5,2.3,29007,10,Level 2,No,1,0.1,0.74,1,55,5,30,No,3.95,No,0
E20045,40,Male,Finance,Financial Analyst,Master,Divorced,11.8,4.7,4.5,53533,18,Level 3,Yes,2,0.58,0.71,2,41,1,38,No,4.07,Yes,0
E20046,49,Male,Operations,Operations Manager,Diploma,Divorced,11.5,1.8,0.8,37718,20,Level 5,No,4,0.76,0.2,1,29,2,24,No,7.63,No,0
E20047,54,Female,Operations,Supply Chain Analyst,Bachelor,Single,14.4,2.8,1.7,110600,13,Level 1,No,3,0.55,0.72,5,26,4,23,Yes,8.41,No,0
E20048,36,Female,Human Resources,HR Executive,Master,Single,1.8,0.5,0.3,39611,9,Level 1,No,4,0.63,0.73,3,34,3,9,No,4.79,Yes,0
